round_id,pipeline_version,started_at,status,target_method,base_query,final_query,query_width_k,decision_width,guardian_order_by,total_available,candidates_retrieved,candidates_filtered,scored_count,unique_scored,duplicate_scored,unique_rate,tier_a_count,tier_b_count,near_miss_count,reward_R,reward_V,goldmine_triggered,phase,failure_stage,failure_message
123,v3,2026-04-05T19:47:59.112187+00:00,completed,case_study,"(""case study"" OR ""case studies"" OR ""pilot site"") AND (rollout OR approved OR pilot OR ""plans to"" OR mandated OR evaluation OR introduced OR implemented OR launched OR expanded OR scrapped OR ""rolled out"") AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""case study"" OR ""case studies"" OR ""pilot site"") AND (rollout OR approved OR pilot OR ""plans to"" OR mandated OR evaluation OR introduced OR implemented OR launched OR expanded OR scrapped OR ""rolled out"") AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",3,12,newest,1481,500,486,0,3,483,0.006172839506172839,0,0,0,-0.007391975308641974,0.0,False,3,,
124,v3,2026-04-05T19:48:12.126244+00:00,completed,case_study,"(""case study"" OR ""case studies"" OR ""pilot site"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""case study"" OR ""case studies"" OR ""pilot site"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",0,16,relevance,1101,500,472,0,1,471,0.00211864406779661,0,0,0,-0.0074629237288135605,0.0,False,3,,
125,v3,2026-04-05T19:48:27.103455+00:00,completed,case_study,"(""case study"" OR ""case studies"" OR ""pilot site"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""case study"" OR ""case studies"" OR ""pilot site"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",0,16,relevance,1101,500,473,0,0,473,0.0,0,0,0,-0.0075,0.0,False,3,,
126,v3,2026-04-05T19:48:48.941630+00:00,completed,prepost,"(""before and after"" OR ""pre-post"" OR baseline OR ""follow-up evaluation"" OR ""post-implementation"" OR ""study finds"") AND (""plans to"" OR launched OR expanded OR ""rolled out"" OR ""will introduce"" OR mandated OR approved OR evaluation OR rollout OR pilot OR scrapped OR ""scale up"") AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""before and after"" OR ""pre-post"" OR baseline OR ""follow-up evaluation"" OR ""post-implementation"" OR ""study finds"") AND (""plans to"" OR launched OR expanded OR ""rolled out"" OR ""will introduce"" OR mandated OR approved OR evaluation OR rollout OR pilot OR scrapped OR ""scale up"") AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",5,12,newest,2032,500,429,100,231,198,0.5384615384615384,7,59,20,0.7884615384615385,1.0,True,3,,
127,v3,2026-04-05T20:05:40.282212+00:00,completed,rct,"(""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT OR ""control group"" OR ""randomly assigned"" OR ""field experiment"" OR ""clinical trial"") AND (pilot OR approved OR trialled OR ""rolled out"" OR ""scale up"" OR ""will introduce"" OR ""plans to"" OR mandated OR scrapped OR ""decided to"" OR rollout OR launched) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"")","(""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT OR ""control group"" OR ""randomly assigned"" OR ""field experiment"" OR ""clinical trial"") AND (pilot OR approved OR trialled OR ""rolled out"" OR ""scale up"" OR ""will introduce"" OR ""plans to"" OR mandated OR scrapped OR ""decided to"" OR rollout OR launched) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"")",7,12,relevance,842,392,365,100,290,75,0.7945205479452054,19,52,18,0.8780821917808219,1.0,True,3,,
128,v3,2026-04-05T20:22:02.182271+00:00,completed,rct,"(""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT OR ""control group"" OR ""randomly assigned"" OR ""field experiment"" OR ""clinical trial"" OR ""controlled study"" OR randomisation OR ""trial participants"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded OR ""scale up"" OR approved OR scrapped OR mandated OR ""decided to"" OR ""plans to"" OR ""will introduce"" OR evaluation) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"")","(""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT OR ""control group"" OR ""randomly assigned"" OR ""field experiment"" OR ""clinical trial"" OR ""controlled study"" OR randomisation OR ""trial participants"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded OR ""scale up"" OR approved OR scrapped OR mandated OR ""decided to"" OR ""plans to"" OR ""will introduce"" OR evaluation) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"")",10,16,relevance,1046,500,432,94,94,338,0.2175925925925926,16,43,13,0.32615740740740734,1.0,True,3,,
129,v3,2026-04-05T20:52:32.548423+00:00,completed,gut,"(""without evidence"" OR ""no evidence"" OR ""despite evidence"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR trial OR randomized OR randomised OR study OR evaluation OR pilot OR ""impact assessment"" OR review OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""without evidence"" OR ""no evidence"" OR ""despite evidence"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR trial OR randomized OR randomised OR study OR evaluation OR pilot OR ""impact assessment"" OR review OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",0,16,relevance,2077,500,488,30,437,51,0.8954918032786885,0,10,4,0.1730532786885246,0.6,True,3,,
130,v3,2026-04-05T20:57:21.614891+00:00,completed,expert_qual,"(""expert panel"" OR ""independent review"" OR ""public consultation"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""expert panel"" OR ""independent review"" OR ""public consultation"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",3,12,relevance,2090,500,445,100,426,19,0.9573033707865168,1,74,20,0.7030561797752809,1.0,True,3,,
131,v3,2026-04-05T21:14:20.605013+00:00,completed,expert_secondary,"(""administrative data"" OR ""observational study"" OR ""regression analysis"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR randomized OR randomised OR trial OR rct OR placebo OR ""control group"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""administrative data"" OR ""observational study"" OR ""regression analysis"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR randomized OR randomised OR trial OR rct OR placebo OR ""control group"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",0,16,relevance,21,21,18,0,0,18,0.0,0,0,0,-0.0075,0.0,False,3,,
132,v3,2026-04-05T21:14:23.680120+00:00,completed,prepost,"(""before and after"" OR ""pre-post"" OR baseline) AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""before and after"" OR ""pre-post"" OR baseline) AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",0,16,relevance,1249,500,439,30,88,351,0.20045558086560364,1,13,3,0.06459567198177678,0.6,True,3,,
133,v3,2026-04-05T21:19:56.820788+00:00,completed,rct,"(""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT OR ""control group"" OR ""randomly assigned"" OR ""field experiment"" OR ""clinical trial"" OR ""controlled study"" OR randomisation OR ""trial participants"") AND (implemented OR ""scale up"" OR ""plans to"" OR approved OR trialled OR introduced OR scrapped OR expanded OR rollout OR evaluation OR launched OR ""rolled out"") AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"")","(""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT OR ""control group"" OR ""randomly assigned"" OR ""field experiment"" OR ""clinical trial"" OR ""controlled study"" OR randomisation OR ""trial participants"") AND (implemented OR ""scale up"" OR ""plans to"" OR approved OR trialled OR introduced OR scrapped OR expanded OR rollout OR evaluation OR launched OR ""rolled out"") AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"")",10,12,newest,932,382,365,67,67,298,0.18356164383561643,8,38,9,0.3142465753424657,1.0,True,3,,
134,v3,2026-04-05T21:40:28.436518+00:00,completed,prepost,"(""before and after"" OR ""pre-post"" OR baseline OR ""follow-up evaluation"" OR ""post-implementation"" OR ""pre-intervention"" OR ""pilot evaluation"" OR ""trial results showed"" OR ""follow up study"" OR ""outcome measurement"" OR ""study finds"") AND (mandated OR trialled OR launched OR ""scale up"" OR ""decided to"" OR ""will introduce"" OR introduced OR ""plans to"" OR rollout OR implemented OR ""rolled out"" OR pilot) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR ""randomised control trial"" OR ""randomized control trial"" OR ""control group"" OR ""randomly assigned"" OR placebo OR ""clinical trials"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""before and after"" OR ""pre-post"" OR baseline OR ""follow-up evaluation"" OR ""post-implementation"" OR ""pre-intervention"" OR ""pilot evaluation"" OR ""trial results showed"" OR ""follow up study"" OR ""outcome measurement"" OR ""study finds"") AND (mandated OR trialled OR launched OR ""scale up"" OR ""decided to"" OR ""will introduce"" OR introduced OR ""plans to"" OR rollout OR implemented OR ""rolled out"" OR pilot) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR ""randomised control trial"" OR ""randomized control trial"" OR ""control group"" OR ""randomly assigned"" OR placebo OR ""clinical trials"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",10,12,relevance,2347,500,449,81,217,232,0.48329621380846327,1,66,18,0.5849888641425389,1.0,True,3,,
135,v3,2026-04-05T21:58:41.592570+00:00,completed,expert_qual,"(""expert panel"" OR ""independent review"" OR ""public consultation"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR ""randomised control trial"" OR ""randomized control trial"" OR ""control group"" OR ""randomly assigned"" OR placebo OR ""clinical trials"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""expert panel"" OR ""independent review"" OR ""public consultation"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR ""randomised control trial"" OR ""randomized control trial"" OR ""control group"" OR ""randomly assigned"" OR placebo OR ""clinical trials"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",0,16,relevance,2083,500,457,30,155,302,0.33916849015317285,0,30,9,0.11505032822757111,0.6,True,3,,
136,v3,2026-04-05T22:13:50.755144+00:00,completed,expert_secondary,"(""administrative data"" OR ""observational study"" OR ""regression analysis"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR ""randomised control trial"" OR ""randomized control trial"" OR ""control group"" OR ""randomly assigned"" OR placebo OR ""clinical trials"" OR randomized OR randomised OR trial OR rct OR placebo OR ""control group"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""administrative data"" OR ""observational study"" OR ""regression analysis"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR ""randomised control trial"" OR ""randomized control trial"" OR ""control group"" OR ""randomly assigned"" OR placebo OR ""clinical trials"" OR randomized OR randomised OR trial OR rct OR placebo OR ""control group"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",0,16,relevance,20,20,17,0,0,17,0.0,0,0,0,-0.0075,0.0,False,3,,
137,v3,2026-04-05T22:13:53.743849+00:00,completed,gut,"(""without evidence"" OR ""no evidence"" OR ""despite evidence"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR ""randomised control trial"" OR ""randomized control trial"" OR ""control group"" OR ""randomly assigned"" OR placebo OR ""clinical trials"" OR trial OR randomized OR randomised OR study OR evaluation OR pilot OR ""impact assessment"" OR review OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""without evidence"" OR ""no evidence"" OR ""despite evidence"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR ""randomised control trial"" OR ""randomized control trial"" OR ""control group"" OR ""randomly assigned"" OR placebo OR ""clinical trials"" OR trial OR randomized OR randomised OR study OR evaluation OR pilot OR ""impact assessment"" OR review OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",10,16,relevance,2067,500,471,20,39,432,0.08280254777070063,0,7,2,-0.00806369426751592,0.4,True,3,,
138,v3,2026-04-05T22:17:35.115061+00:00,completed,case_study,"(""case study"" OR ""case studies"" OR ""pilot site"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded OR ""scale up"" OR approved OR scrapped OR mandated OR ""decided to"" OR ""plans to"" OR ""will introduce"" OR evaluation) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR ""randomised control trial"" OR ""randomized control trial"" OR ""control group"" OR ""randomly assigned"" OR placebo OR ""clinical trials"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""case study"" OR ""case studies"" OR ""pilot site"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded OR ""scale up"" OR approved OR scrapped OR mandated OR ""decided to"" OR ""plans to"" OR ""will introduce"" OR evaluation) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR ""randomised control trial"" OR ""randomized control trial"" OR ""control group"" OR ""randomly assigned"" OR placebo OR ""clinical trials"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",3,16,newest,1674,500,485,14,14,471,0.0288659793814433,0,1,1,-0.03537525773195876,0.28,False,3,,
139,v3,2026-04-05T22:19:52.509071+00:00,completed,expert_secondary,"(""administrative data"" OR ""observational study"" OR ""regression analysis"" OR econometric OR ""difference-in-differences"" OR ""quasi-experimental"" OR ""natural experiment"" OR ""cohort study"" OR ""linked data"" OR ""statistical analysis"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded OR ""scale up"" OR approved OR scrapped OR mandated OR ""decided to"" OR ""plans to"" OR ""will introduce"" OR evaluation) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR ""randomised control trial"" OR ""randomized control trial"" OR ""control group"" OR ""randomly assigned"" OR placebo OR ""clinical trials"" OR randomized OR randomised OR trial OR rct OR placebo OR ""control group"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""administrative data"" OR ""observational study"" OR ""regression analysis"" OR econometric OR ""difference-in-differences"" OR ""quasi-experimental"" OR ""natural experiment"" OR ""cohort study"" OR ""linked data"" OR ""statistical analysis"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded OR ""scale up"" OR approved OR scrapped OR mandated OR ""decided to"" OR ""plans to"" OR ""will introduce"" OR evaluation) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR ""randomised control trial"" OR ""randomized control trial"" OR ""control group"" OR ""randomly assigned"" OR placebo OR ""clinical trials"" OR randomized OR randomised OR trial OR rct OR placebo OR ""control group"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",10,16,relevance,218,218,203,0,0,203,0.0,0,0,0,-0.0075,0.0,False,3,,
140,v3,2026-04-05T22:19:59.201058+00:00,completed,gut,"(""without evidence"" OR ""no evidence"" OR ""despite evidence"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR ""randomised control trial"" OR ""randomized control trial"" OR ""control group"" OR ""randomly assigned"" OR placebo OR ""clinical trials"" OR trial OR randomized OR randomised OR study OR evaluation OR pilot OR ""impact assessment"" OR review OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""without evidence"" OR ""no evidence"" OR ""despite evidence"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR ""randomised control trial"" OR ""randomized control trial"" OR ""control group"" OR ""randomly assigned"" OR placebo OR ""clinical trials"" OR trial OR randomized OR randomised OR study OR evaluation OR pilot OR ""impact assessment"" OR review OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",0,16,relevance,2067,500,489,10,56,433,0.11451942740286299,0,4,0,-0.009128834355828216,0.2,True,3,,
141,v3,2026-04-05T22:22:00.856145+00:00,completed,expert_qual,"(""expert panel"" OR ""independent review"" OR ""public consultation"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR ""randomised control trial"" OR ""randomized control trial"" OR ""control group"" OR ""randomly assigned"" OR placebo OR ""clinical trials"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""expert panel"" OR ""independent review"" OR ""public consultation"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR ""randomised control trial"" OR ""randomized control trial"" OR ""control group"" OR ""randomly assigned"" OR placebo OR ""clinical trials"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",10,12,relevance,2083,500,472,100,260,212,0.5508474576271186,4,83,23,0.7752542372881356,1.0,True,3,,
142,v3,2026-04-05T22:45:33.364406+00:00,completed,case_study,"(""case study"" OR ""case studies"" OR ""pilot site"") AND (launched OR implemented OR ""will introduce"" OR ""rolled out"" OR mandated OR expanded OR evaluation OR rollout OR approved OR introduced OR ""plans to"" OR scrapped) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR ""randomised control trial"" OR ""randomized control trial"" OR ""control group"" OR ""randomly assigned"" OR placebo OR ""clinical trials"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""case study"" OR ""case studies"" OR ""pilot site"") AND (launched OR implemented OR ""will introduce"" OR ""rolled out"" OR mandated OR expanded OR evaluation OR rollout OR approved OR introduced OR ""plans to"" OR scrapped) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR ""randomised control trial"" OR ""randomized control trial"" OR ""control group"" OR ""randomly assigned"" OR placebo OR ""clinical trials"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",3,12,relevance,1404,454,440,47,159,281,0.3613636363636364,0,34,5,0.14890454545454546,0.94,True,3,,
